1 0.23 148.23
2 0.22 148.46
3 0.21 147.54
4 0.24 147.51
5 0.26 148.29
6 0.25 149.34
7 0.28 147.30
8 0.27 149.21
9 0.28 147.48
10 0.26 146.90
11 0.27 146.29
12 0.27 147.50
13 0.28 148.18
14 0.28 145.77
15 0.26 146.05
16 0.27 144.46
17 0.28 146.00
18 0.28 147.17
19 0.27 144.41
20 0.29 145.59
21 0.27 143.77
22 0.27 144.46
23 0.28 145.69
24 0.27 146.95
25 0.26 144.41
26 0.28 145.46
27 0.27 145.30
28 0.28 144.59
29 0.29 142.09
30 0.26 143.88
31 0.28 142.61
32 0.27 142.55
33 0.27 142.29
34 0.29 142.77
35 0.30 143.68
36 0.31 145.96
37 0.28 146.04
38 0.28 147.89
39 0.28 145.29
40 0.27 144.99
41 0.27 144.89
42 0.26 143.68
43 0.25 139.24
44 0.27 138.32
45 0.26 135.71
46 0.25 136.83
47 0.26 135.61
48 0.24 135.20
49 0.23 134.19
50 0.25 135.15
51 0.25 136.78
52 0.25 138.57
53 0.24 137.67
54 0.26 135.82
55 0.27 137.45
56 0.27 138.10
57 0.27 136.10
58 0.26 137.96
59 0.28 133.86
60 0.27 133.25
61 0.28 134.55
62 0.28 132.92
63 0.26 133.82
64 0.28 133.95
65 0.28 133.51
66 0.30 134.09
67 0.31 135.57
68 0.30 132.06
69 0.31 130.55
70 0.32 129.90
71 0.30 130.07
72 0.31 131.67
73 0.31 132.51
74 0.33 134.27
75 0.31 134.43
76 0.32 133.89
77 0.34 135.90
78 0.33 134.11
79 0.33 133.28
80 0.34 134.74
81 0.34 136.88
82 0.34 138.77
83 0.32 138.97
84 0.33 137.43
85 0.34 135.74
86 0.31 135.97
87 0.31 137.06
88 0.30 137.93
89 0.31 137.60
90 0.30 135.62
91 0.30 136.52
92 0.32 138.09
93 0.31 137.73
94 0.31 139.09
95 0.32 141.16
96 0.33 141.95
97 0.33 141.35
98 0.32 139.23
99 0.36 136.87
100 0.37 140.30
101 0.37 142.12
102 0.36 143.30
103 0.38 145.33
104 0.37 144.22
105 0.37 144.48
106 0.36 145.72
107 0.37 148.16
108 0.37 148.52
109 0.36 147.54
110 0.36 151.46
111 0.38 150.25
112 0.39 150.36
113 0.37 151.74
114 0.36 152.97
115 0.36 153.63
116 0.35 153.89
117 0.35 153.49
118 0.36 153.75
119 0.33 156.99
120 0.35 158.50
121 0.36 157.79
122 0.36 155.45
123 0.34 156.21
124 0.37 157.54
125 0.38 159.14
126 0.36 159.71
127 0.38 157.66
128 0.35 156.90
129 0.37 155.55
130 0.37 153.67
131 0.36 153.33
132 0.36 154.01
133 0.36 153.45
134 0.38 152.73
135 0.36 148.56
136 0.37 148.83
137 0.36 149.35
138 0.36 149.67
139 0.36 149.70
140 0.36 148.01
141 0.36 147.99
142 0.35 146.72
143 0.36 148.27
144 0.36 150.57
145 0.36 151.73
146 0.37 151.57
147 0.39 150.05
148 0.38 151.77
149 0.37 151.61
150 0.38 149.83
151 0.38 148.92
152 0.36 149.23
153 0.39 149.66
154 0.39 149.34
155 0.37 150.92
156 0.37 151.69
157 0.38 152.92
158 0.37 151.52
159 0.39 151.98
160 0.37 151.18
161 0.37 151.31
162 0.37 151.31
163 0.36 151.45
164 0.36 152.23
165 0.36 152.34
166 0.35 152.88
167 0.36 151.48
168 0.36 152.15
169 0.38 152.56
170 0.38 154.41
171 0.36 155.27
172 0.37 154.83
173 0.36 154.98
174 0.35 155.49
175 0.37 155.76
176 0.36 157.13
177 0.39 157.26
178 0.35 155.06
179 0.38 154.51
180 0.36 153.12
181 0.36 151.23
182 0.38 151.42
183 0.37 152.84
184 0.37 152.30
185 0.37 156.02
186 0.35 155.20
187 0.34 154.94
188 0.31 154.06
189 0.31 151.06
190 0.34 152.12
191 0.35 149.79
192 0.37 147.80
193 0.38 146.82
194 0.35 145.79
195 0.38 144.69
196 0.38 144.91
197 0.36 144.19
198 0.34 144.44
199 0.34 143.05
200 0.33 146.59
