1 0.29 144.97
2 0.28 145.16
3 0.30 145.64
4 0.27 145.94
5 0.28 145.33
6 0.28 145.04
7 0.25 144.18
8 0.26 144.92
9 0.30 145.51
10 0.26 145.70
11 0.27 145.47
12 0.28 145.31
13 0.27 144.25
14 0.29 146.00
15 0.29 144.55
16 0.29 141.37
17 0.28 141.77
18 0.30 141.19
19 0.30 141.77
20 0.28 139.34
21 0.26 140.83
22 0.26 140.59
23 0.28 141.29
24 0.27 144.73
25 0.27 142.36
26 0.28 141.39
27 0.31 140.58
28 0.28 142.30
29 0.29 141.14
30 0.28 142.03
31 0.29 142.43
32 0.29 142.46
33 0.31 143.13
34 0.32 143.03
35 0.29 142.27
36 0.32 145.06
37 0.32 144.08
38 0.30 145.92
39 0.31 146.45
40 0.32 148.17
41 0.35 146.32
42 0.34 143.90
43 0.31 143.68
44 0.32 144.02
45 0.33 145.40
46 0.34 148.13
47 0.35 149.21
48 0.33 148.31
49 0.34 148.47
50 0.32 149.72
51 0.32 148.65
52 0.30 147.47
53 0.31 149.25
54 0.30 146.90
55 0.31 149.22
56 0.33 149.98
57 0.33 151.62
58 0.33 151.71
59 0.32 151.33
60 0.33 151.56
61 0.32 152.03
62 0.31 151.89
63 0.31 152.09
64 0.31 152.14
65 0.33 150.78
66 0.31 150.63
67 0.32 150.44
68 0.32 150.88
69 0.32 150.48
70 0.34 149.28
71 0.33 152.32
72 0.34 152.67
73 0.32 154.76
74 0.33 154.05
75 0.34 155.14
76 0.33 155.92
77 0.32 155.30
78 0.32 154.55
79 0.32 156.30
80 0.32 155.56
81 0.33 153.06
82 0.32 152.50
83 0.32 152.75
84 0.32 152.38
85 0.31 150.62
86 0.30 148.92
87 0.30 150.77
88 0.30 149.65
89 0.30 149.96
90 0.30 149.65
91 0.31 147.99
92 0.30 146.09
93 0.32 147.65
94 0.32 148.74
95 0.31 145.73
96 0.31 146.88
97 0.33 146.59
98 0.34 147.60
99 0.32 147.46
100 0.34 148.01
101 0.33 150.42
102 0.33 151.82
103 0.35 153.97
104 0.34 155.47
105 0.33 154.07
106 0.33 151.43
107 0.32 150.46
108 0.31 149.75
109 0.33 149.68
110 0.32 151.75
111 0.34 149.01
112 0.34 149.17
113 0.32 149.79
114 0.33 151.43
115 0.32 151.68
116 0.32 153.01
117 0.33 151.78
118 0.33 148.12
119 0.32 148.34
120 0.32 147.82
121 0.31 146.43
122 0.29 144.03
123 0.30 143.10
124 0.31 140.42
125 0.29 141.38
126 0.32 140.46
127 0.31 142.48
128 0.31 143.05
129 0.28 142.17
130 0.30 139.86
131 0.31 140.61
132 0.30 140.71
133 0.30 139.09
134 0.33 141.31
135 0.31 140.92
136 0.31 138.22
137 0.33 139.41
138 0.33 140.42
139 0.33 141.45
140 0.32 139.75
141 0.34 137.90
142 0.32 137.06
143 0.31 136.53
144 0.31 137.26
145 0.33 134.99
146 0.30 133.25
147 0.34 134.89
148 0.32 135.71
149 0.31 138.77
150 0.33 137.89
151 0.33 137.89
152 0.33 138.63
153 0.34 138.85
154 0.32 138.24
155 0.36 137.89
156 0.37 133.79
157 0.33 131.67
158 0.33 133.65
159 0.35 133.51
160 0.35 133.51
161 0.35 133.91
162 0.35 131.70
163 0.35 130.22
164 0.39 132.00
165 0.39 131.44
166 0.37 128.71
167 0.37 129.67
168 0.37 129.56
169 0.35 132.64
170 0.37 133.76
171 0.38 134.14
172 0.36 132.06
173 0.36 133.99
174 0.34 131.72
175 0.36 132.33
176 0.35 133.20
177 0.36 134.71
178 0.35 133.80
179 0.34 133.41
180 0.37 131.81
181 0.35 130.01
182 0.34 129.72
183 0.36 130.33
184 0.37 130.06
185 0.36 125.46
186 0.38 124.49
187 0.37 127.19
188 0.37 130.21
189 0.35 129.20
190 0.36 128.83
191 0.35 128.55
192 0.35 130.04
193 0.36 131.00
194 0.36 133.14
195 0.38 131.12
196 0.37 131.41
197 0.36 130.04
198 0.34 130.23
199 0.31 132.42
200 0.31 133.44
