1 0.25 146.99
2 0.25 146.05
3 0.26 145.91
4 0.26 147.21
5 0.27 143.46
6 0.28 144.54
7 0.26 142.24
8 0.29 141.20
9 0.30 142.51
10 0.27 140.25
11 0.29 139.16
12 0.27 141.72
13 0.28 141.56
14 0.28 140.27
15 0.28 139.04
16 0.29 140.76
17 0.29 137.28
18 0.30 136.72
19 0.31 137.99
20 0.30 137.42
21 0.28 138.12
22 0.30 137.16
23 0.28 135.17
24 0.30 135.61
25 0.33 134.71
26 0.32 135.84
27 0.33 136.67
28 0.33 133.94
29 0.32 136.42
30 0.32 136.77
31 0.32 140.39
32 0.32 138.86
33 0.30 139.72
34 0.31 138.96
35 0.30 139.86
36 0.34 140.55
37 0.34 140.65
38 0.32 139.70
39 0.33 138.32
40 0.33 136.69
41 0.34 136.78
42 0.35 134.43
43 0.33 135.65
44 0.31 135.42
45 0.33 135.81
46 0.31 134.68
47 0.31 132.99
48 0.31 131.13
49 0.29 132.23
50 0.26 132.55
51 0.26 133.64
52 0.27 133.91
53 0.26 132.12
54 0.28 132.80
55 0.27 134.37
56 0.26 134.14
57 0.24 133.82
58 0.28 133.39
59 0.25 131.02
60 0.26 133.78
61 0.25 137.05
62 0.25 134.98
63 0.27 135.77
64 0.30 134.93
65 0.30 136.27
66 0.31 135.18
67 0.29 134.69
68 0.28 131.36
69 0.25 131.71
70 0.25 130.15
71 0.26 131.38
72 0.26 130.30
73 0.28 131.93
74 0.28 133.37
75 0.28 134.26
76 0.27 133.53
77 0.27 132.53
78 0.28 132.06
79 0.27 132.89
80 0.27 135.09
81 0.28 135.80
82 0.25 137.03
83 0.27 138.33
84 0.27 135.70
85 0.26 136.38
86 0.25 136.02
87 0.22 136.22
88 0.23 135.91
89 0.25 136.55
90 0.22 136.04
91 0.25 135.97
92 0.22 132.52
93 0.25 133.14
94 0.25 134.19
95 0.26 133.57
96 0.24 136.61
97 0.24 136.49
98 0.24 137.33
99 0.28 140.37
100 0.28 143.31
101 0.27 144.72
102 0.26 147.96
103 0.22 147.63
104 0.27 148.15
105 0.26 147.83
106 0.26 148.52
107 0.27 147.89
108 0.28 147.20
109 0.28 144.75
110 0.29 145.69
111 0.27 147.40
112 0.27 147.56
113 0.28 145.52
114 0.27 145.89
115 0.27 146.41
116 0.26 146.51
117 0.29 144.08
118 0.28 142.04
119 0.26 141.10
120 0.28 140.38
121 0.30 141.06
122 0.31 141.96
123 0.28 143.99
124 0.26 145.52
125 0.27 142.87
126 0.27 142.77
127 0.26 143.48
128 0.29 143.87
129 0.28 143.68
130 0.26 143.57
131 0.27 143.46
132 0.27 142.80
133 0.28 143.89
134 0.27 145.09
135 0.26 141.58
136 0.28 141.35
137 0.26 143.30
138 0.28 141.49
139 0.28 139.38
140 0.29 137.16
141 0.28 139.18
142 0.29 139.31
143 0.29 140.80
144 0.29 142.07
145 0.27 141.16
146 0.29 140.63
147 0.29 142.40
148 0.29 140.11
149 0.29 139.51
150 0.29 139.99
151 0.29 140.05
152 0.29 138.48
153 0.30 139.64
154 0.30 138.63
155 0.30 138.49
156 0.29 136.82
157 0.29 136.25
158 0.29 136.00
159 0.30 135.93
160 0.28 136.80
161 0.27 136.10
162 0.27 136.27
163 0.27 138.90
164 0.25 140.51
165 0.28 140.84
166 0.29 141.29
167 0.30 139.15
168 0.29 138.28
169 0.29 139.11
170 0.30 139.74
171 0.28 141.55
172 0.30 140.68
173 0.29 141.20
174 0.27 140.11
175 0.30 138.96
176 0.29 138.49
177 0.31 140.72
178 0.31 139.37
179 0.31 139.62
180 0.31 139.55
181 0.32 140.71
182 0.33 141.17
183 0.30 140.91
184 0.30 139.63
185 0.32 138.40
186 0.30 137.82
187 0.30 138.73
188 0.30 137.51
189 0.30 136.91
190 0.31 138.45
191 0.30 138.69
192 0.27 138.45
193 0.29 137.92
194 0.28 136.20
195 0.29 134.98
196 0.28 133.47
197 0.29 134.07
198 0.27 131.75
199 0.26 133.58
200 0.29 132.41
