1 0.23 142.18
2 0.30 144.70
3 0.27 145.86
4 0.27 146.74
5 0.26 147.76
6 0.28 146.10
7 0.31 146.98
8 0.31 145.09
9 0.32 144.07
10 0.33 145.69
11 0.31 144.43
12 0.31 143.47
13 0.31 141.64
14 0.29 140.66
15 0.31 138.61
16 0.31 138.44
17 0.30 137.38
18 0.30 138.02
19 0.31 138.64
20 0.32 140.99
21 0.30 140.81
22 0.30 142.51
23 0.32 143.24
24 0.34 143.06
25 0.32 143.93
26 0.32 144.30
27 0.32 143.21
28 0.32 144.38
29 0.30 144.72
30 0.31 145.10
31 0.29 147.03
32 0.31 145.05
33 0.32 142.05
34 0.29 140.04
35 0.31 139.28
36 0.32 139.20
37 0.29 140.93
38 0.30 140.58
39 0.30 140.92
40 0.32 144.50
41 0.32 145.31
42 0.32 143.82
43 0.32 143.11
44 0.33 141.08
45 0.32 139.12
46 0.31 138.35
47 0.33 135.85
48 0.34 135.50
49 0.33 137.49
50 0.31 135.81
51 0.33 138.17
52 0.32 138.53
53 0.30 139.94
54 0.29 141.71
55 0.31 142.02
56 0.31 144.14
57 0.31 143.02
58 0.32 141.62
59 0.30 143.43
60 0.32 141.95
61 0.32 141.63
62 0.31 139.13
63 0.32 140.71
64 0.33 140.53
65 0.33 141.87
66 0.32 143.52
67 0.32 143.05
68 0.32 144.41
69 0.31 144.81
70 0.32 145.57
71 0.33 144.55
72 0.33 145.12
73 0.33 145.91
74 0.33 144.54
75 0.31 144.19
76 0.32 142.73
77 0.33 141.44
78 0.36 140.43
79 0.35 140.27
80 0.33 143.17
81 0.33 145.32
82 0.33 146.49
83 0.32 145.64
84 0.33 147.13
85 0.33 148.11
86 0.34 146.39
87 0.34 148.26
88 0.33 146.85
89 0.33 143.44
90 0.32 140.82
91 0.34 140.88
92 0.34 141.08
93 0.34 139.58
94 0.33 140.94
95 0.33 141.74
96 0.33 140.15
97 0.34 140.13
98 0.33 140.06
99 0.34 138.36
100 0.35 140.83
101 0.36 140.14
102 0.35 141.35
103 0.33 140.58
104 0.33 140.83
105 0.34 140.11
106 0.35 138.71
107 0.35 138.88
108 0.33 139.04
109 0.34 139.75
110 0.33 141.19
111 0.33 140.49
112 0.33 141.82
113 0.34 141.71
114 0.34 140.06
115 0.33 140.52
116 0.33 140.46
117 0.34 140.06
118 0.33 141.08
119 0.34 138.75
120 0.34 141.15
121 0.32 144.80
122 0.32 143.71
123 0.32 146.81
124 0.30 146.59
125 0.31 146.31
126 0.30 146.71
127 0.28 144.48
128 0.29 142.72
129 0.29 144.93
130 0.30 145.19
131 0.30 144.69
132 0.31 142.69
133 0.31 142.46
134 0.31 141.48
135 0.31 143.81
136 0.30 142.72
137 0.29 144.77
138 0.30 145.06
139 0.30 146.12
140 0.30 146.71
141 0.31 144.98
142 0.31 146.49
143 0.31 145.63
144 0.32 143.77
145 0.32 141.33
146 0.30 143.59
147 0.31 145.15
148 0.30 143.69
149 0.31 144.86
150 0.29 148.44
151 0.30 145.29
152 0.29 144.03
153 0.29 142.07
154 0.27 140.86
155 0.27 141.25
156 0.25 139.87
157 0.26 142.59
158 0.27 142.47
159 0.28 145.63
160 0.28 144.42
161 0.29 143.16
162 0.29 144.41
163 0.30 141.39
164 0.26 141.93
165 0.26 144.35
166 0.29 143.34
167 0.28 142.98
168 0.29 145.87
169 0.27 147.73
170 0.29 144.81
171 0.29 145.83
172 0.29 145.39
173 0.29 146.30
174 0.29 144.83
175 0.29 143.91
176 0.30 146.84
177 0.29 147.93
178 0.29 147.00
179 0.28 147.08
180 0.28 147.16
181 0.27 147.00
182 0.26 150.83
183 0.28 151.13
184 0.30 151.30
185 0.31 149.84
186 0.31 149.49
187 0.30 150.61
188 0.31 150.67
189 0.30 152.11
190 0.29 152.47
191 0.29 152.54
192 0.29 150.17
193 0.30 148.64
194 0.30 147.53
195 0.31 146.24
196 0.29 143.69
197 0.29 142.85
198 0.30 141.58
199 0.28 143.02
200 0.28 141.92
