1 0.25 145.29
2 0.22 148.10
3 0.23 148.12
4 0.23 143.99
5 0.21 139.34
6 0.21 139.96
7 0.21 139.04
8 0.22 136.08
9 0.22 134.85
10 0.23 136.12
11 0.23 137.99
12 0.22 138.82
13 0.24 139.66
14 0.25 137.07
15 0.25 136.76
16 0.22 135.76
17 0.24 134.86
18 0.22 134.15
19 0.23 133.29
20 0.24 133.35
21 0.24 132.04
22 0.25 131.47
23 0.25 129.97
24 0.25 127.54
25 0.25 129.31
26 0.27 129.18
27 0.25 130.13
28 0.24 130.42
29 0.25 131.07
30 0.26 132.60
31 0.25 132.24
32 0.27 133.23
33 0.26 131.22
34 0.26 132.02
35 0.27 132.08
36 0.25 134.18
37 0.26 134.27
38 0.23 130.75
39 0.27 132.45
40 0.28 132.24
41 0.27 132.95
42 0.26 133.76
43 0.25 134.43
44 0.27 134.22
45 0.26 132.35
46 0.28 130.84
47 0.26 130.26
48 0.24 131.76
49 0.26 131.21
50 0.26 131.59
51 0.26 131.14
52 0.25 132.38
53 0.26 131.73
54 0.25 132.71
55 0.25 134.06
56 0.27 133.68
57 0.25 133.74
58 0.27 132.73
59 0.27 132.84
60 0.27 132.86
61 0.25 132.18
62 0.27 133.17
63 0.26 132.18
64 0.27 131.62
65 0.27 131.46
66 0.27 130.41
67 0.27 130.69
68 0.29 130.94
69 0.28 130.63
70 0.28 129.34
71 0.27 128.71
72 0.28 129.36
73 0.29 128.69
74 0.28 128.55
75 0.26 128.41
76 0.27 131.32
77 0.26 131.72
78 0.27 129.84
79 0.28 128.65
80 0.27 126.90
81 0.27 126.10
82 0.26 124.59
83 0.27 126.21
84 0.26 124.05
85 0.27 125.55
86 0.26 126.49
87 0.27 123.65
88 0.25 122.90
89 0.25 122.87
90 0.26 124.48
91 0.25 126.27
92 0.25 126.25
93 0.25 128.31
94 0.25 126.88
95 0.25 125.95
96 0.24 125.99
97 0.25 127.37
98 0.25 129.35
99 0.26 128.05
100 0.25 129.69
101 0.24 129.88
102 0.25 126.93
103 0.23 127.12
104 0.25 129.25
105 0.24 129.90
106 0.26 130.05
107 0.23 129.02
108 0.23 130.82
109 0.23 131.61
110 0.25 130.19
111 0.25 132.66
112 0.24 130.87
113 0.23 129.20
114 0.26 127.48
115 0.24 128.46
116 0.26 127.15
117 0.24 125.23
118 0.23 126.69
119 0.24 124.26
120 0.26 124.64
121 0.24 125.95
122 0.26 126.42
123 0.25 126.76
124 0.27 126.94
125 0.26 126.20
126 0.26 129.08
127 0.26 130.61
128 0.26 128.11
129 0.28 126.09
130 0.30 124.32
131 0.31 122.89
132 0.31 125.52
133 0.32 127.61
134 0.30 128.37
135 0.31 130.98
136 0.32 132.13
137 0.31 131.76
138 0.32 130.66
139 0.33 131.45
140 0.31 132.61
141 0.32 131.88
142 0.32 132.59
143 0.31 135.89
144 0.31 135.46
145 0.31 133.38
146 0.31 133.93
147 0.31 133.92
148 0.29 135.85
149 0.30 133.54
150 0.29 132.97
151 0.27 133.24
152 0.27 133.82
153 0.29 134.74
154 0.27 136.13
155 0.26 135.86
156 0.25 137.82
157 0.25 136.56
158 0.23 134.05
159 0.24 133.91
160 0.24 133.50
161 0.25 132.12
162 0.25 131.25
163 0.25 130.35
164 0.25 129.66
165 0.24 128.66
166 0.25 130.41
167 0.25 128.89
168 0.23 127.70
169 0.25 126.26
170 0.25 128.54
171 0.26 131.32
172 0.27 130.79
173 0.25 133.49
174 0.26 137.56
175 0.25 136.35
176 0.26 133.33
177 0.26 135.42
178 0.25 136.18
179 0.26 138.16
180 0.26 140.26
181 0.27 141.04
182 0.29 140.53
183 0.28 138.29
184 0.27 135.38
185 0.28 136.53
186 0.28 134.89
187 0.23 136.50
188 0.26 136.65
189 0.26 136.87
190 0.25 136.79
191 0.23 133.36
192 0.25 132.27
193 0.26 129.88
194 0.24 131.22
195 0.27 130.87
196 0.25 131.92
197 0.24 131.76
198 0.25 132.40
199 0.26 129.10
200 0.26 130.68
