1 0.68 132.03
2 0.62 132.69
3 0.58 134.06
4 0.57 133.48
5 0.50 133.81
6 0.49 135.26
7 0.53 135.56
8 0.53 136.37
9 0.53 137.98
10 0.58 137.89
11 0.57 139.07
12 0.55 138.63
13 0.55 138.02
14 0.51 139.04
15 0.53 139.81
16 0.52 139.84
17 0.51 140.72
18 0.50 140.12
19 0.48 141.26
20 0.48 141.36
21 0.51 141.11
22 0.50 141.91
23 0.48 142.66
24 0.48 142.75
25 0.49 142.26
26 0.49 141.87
27 0.47 142.67
28 0.47 143.30
29 0.48 142.46
30 0.48 140.21
31 0.47 140.89
32 0.47 142.44
33 0.48 141.63
34 0.50 139.38
35 0.46 140.41
36 0.46 141.53
37 0.45 141.25
38 0.45 142.67
39 0.44 141.23
40 0.43 137.78
41 0.41 138.71
42 0.41 137.65
43 0.42 139.08
44 0.44 140.22
45 0.43 139.40
46 0.42 139.77
47 0.42 141.64
48 0.44 140.62
49 0.43 141.10
50 0.41 140.35
51 0.43 139.11
52 0.45 139.61
53 0.42 136.32
54 0.43 138.45
55 0.42 137.84
56 0.39 139.47
57 0.39 136.58
58 0.39 137.32
59 0.42 137.79
60 0.43 138.67
61 0.43 137.86
62 0.46 138.72
63 0.46 140.93
64 0.45 141.91
65 0.45 140.96
66 0.44 140.66
67 0.46 140.60
68 0.44 139.01
69 0.44 141.01
70 0.43 139.94
71 0.43 141.51
72 0.44 141.59
73 0.42 139.98
74 0.44 138.76
75 0.43 138.61
76 0.42 137.78
77 0.43 138.32
78 0.44 138.90
79 0.45 141.38
80 0.43 139.95
81 0.46 138.79
82 0.43 138.71
83 0.45 139.85
84 0.42 140.71
85 0.43 143.82
86 0.41 141.64
87 0.42 139.70
88 0.42 140.98
89 0.42 140.95
90 0.41 142.27
91 0.41 143.45
92 0.41 141.76
93 0.42 143.60
94 0.40 143.74
95 0.43 144.66
96 0.41 146.37
97 0.41 147.03
98 0.42 146.70
99 0.43 146.29
100 0.44 144.86
101 0.46 143.15
102 0.47 140.94
103 0.45 142.01
104 0.47 142.25
105 0.46 143.35
106 0.45 143.58
107 0.47 143.05
108 0.45 144.14
109 0.45 142.75
110 0.43 142.47
111 0.43 142.51
112 0.45 140.69
113 0.43 138.72
114 0.43 139.31
115 0.45 138.34
116 0.45 137.63
117 0.49 133.88
118 0.47 134.62
119 0.45 135.31
120 0.46 134.01
121 0.47 135.56
122 0.45 135.68
123 0.47 134.30
124 0.45 132.10
125 0.44 130.56
126 0.46 131.26
127 0.45 132.86
128 0.45 135.30
129 0.46 133.98
130 0.48 135.82
131 0.43 138.17
132 0.45 136.92
133 0.45 137.00
134 0.48 137.28
135 0.46 139.41
136 0.45 142.64
137 0.47 143.77
138 0.46 144.19
139 0.45 146.36
140 0.47 145.43
141 0.46 148.25
142 0.46 148.51
143 0.44 147.85
144 0.44 148.97
145 0.43 146.88
146 0.45 149.01
147 0.47 148.91
148 0.42 148.82
149 0.44 148.85
150 0.47 150.14
151 0.45 150.35
152 0.47 149.28
153 0.47 149.48
154 0.46 149.78
155 0.46 151.04
156 0.46 150.37
157 0.43 147.23
158 0.44 147.26
159 0.44 147.76
160 0.43 146.26
161 0.45 149.92
162 0.47 148.89
163 0.46 148.46
164 0.46 148.21
165 0.43 149.21
166 0.45 150.75
167 0.46 152.42
168 0.45 153.42
169 0.47 153.91
170 0.46 154.73
171 0.47 153.24
172 0.48 152.93
173 0.50 152.26
174 0.48 153.64
175 0.47 151.87
176 0.48 150.37
177 0.47 150.75
178 0.46 151.44
179 0.45 151.33
180 0.47 151.60
181 0.47 153.37
182 0.43 152.15
183 0.44 153.07
184 0.44 154.00
185 0.47 153.45
186 0.47 155.81
187 0.43 156.74
188 0.45 156.52
189 0.46 157.24
190 0.41 157.45
191 0.45 157.74
192 0.46 155.58
193 0.45 157.31
194 0.44 158.36
195 0.47 160.68
196 0.47 161.38
197 0.47 161.99
198 0.47 160.40
199 0.48 160.48
200 0.44 160.02
