1 0.42 135.29
2 0.36 136.95
3 0.41 138.18
4 0.47 138.99
5 0.46 139.95
6 0.46 140.13
7 0.46 141.78
8 0.48 142.55
9 0.51 139.97
10 0.52 141.61
11 0.54 142.48
12 0.54 143.20
13 0.52 143.01
14 0.50 144.84
15 0.51 144.18
16 0.50 147.40
17 0.47 148.53
18 0.48 148.69
19 0.45 149.91
20 0.46 148.41
21 0.45 147.08
22 0.45 145.45
23 0.47 145.18
24 0.48 143.23
25 0.52 140.76
26 0.45 140.90
27 0.45 142.29
28 0.45 141.91
29 0.43 143.43
30 0.45 143.03
31 0.46 144.44
32 0.46 144.78
33 0.46 145.38
34 0.47 144.44
35 0.46 144.62
36 0.46 144.99
37 0.46 145.94
38 0.47 146.08
39 0.46 147.77
40 0.44 148.32
41 0.44 149.95
42 0.44 149.87
43 0.44 148.85
44 0.46 147.27
45 0.45 146.76
46 0.42 147.67
47 0.41 147.78
48 0.46 149.64
49 0.44 147.21
50 0.43 145.73
51 0.46 147.54
52 0.45 147.75
53 0.45 146.52
54 0.45 150.21
55 0.43 150.23
56 0.47 148.93
57 0.43 148.21
58 0.44 146.11
59 0.39 145.04
60 0.40 147.14
61 0.39 144.65
62 0.42 145.97
63 0.44 146.18
64 0.43 145.46
65 0.43 143.19
66 0.45 143.01
67 0.43 142.07
68 0.44 140.36
69 0.43 142.54
70 0.44 143.57
71 0.44 140.85
72 0.42 140.90
73 0.40 140.52
74 0.41 139.05
75 0.41 139.12
76 0.41 137.74
77 0.39 137.56
78 0.41 141.07
79 0.42 141.30
80 0.45 141.62
81 0.43 146.37
82 0.46 147.15
83 0.45 147.02
84 0.46 147.17
85 0.47 148.43
86 0.47 149.08
87 0.44 149.54
88 0.45 149.89
89 0.44 150.46
90 0.46 149.84
91 0.45 147.81
92 0.44 147.72
93 0.43 148.79
94 0.45 148.00
95 0.43 151.33
96 0.44 151.33
97 0.46 151.04
98 0.41 152.65
99 0.45 151.71
100 0.41 152.01
101 0.43 151.17
102 0.44 149.77
103 0.44 150.97
104 0.42 151.81
105 0.41 152.30
106 0.40 152.59
107 0.39 154.70
108 0.44 155.07
109 0.44 153.62
110 0.44 152.60
111 0.44 153.76
112 0.45 154.13
113 0.43 155.09
114 0.44 154.46
115 0.42 153.75
116 0.44 152.78
117 0.45 153.02
118 0.46 153.16
119 0.43 152.73
120 0.44 152.85
121 0.43 156.62
122 0.44 155.51
123 0.45 155.25
124 0.40 155.98
125 0.40 157.12
126 0.41 158.53
127 0.42 159.60
128 0.41 158.95
129 0.41 156.73
130 0.39 153.84
131 0.39 154.25
132 0.40 153.81
133 0.41 155.21
134 0.40 156.00
135 0.39 154.98
136 0.41 152.58
137 0.40 153.28
138 0.40 153.71
139 0.39 154.80
140 0.40 153.36
141 0.39 154.23
142 0.40 153.60
143 0.41 152.60
144 0.42 153.27
145 0.39 152.86
146 0.40 153.46
147 0.41 153.78
148 0.41 152.00
149 0.42 152.79
150 0.43 153.05
151 0.43 153.29
152 0.44 153.11
153 0.41 153.36
154 0.42 152.97
155 0.42 153.41
156 0.42 154.43
157 0.42 156.03
158 0.42 153.80
159 0.40 151.68
160 0.42 151.58
161 0.42 152.12
162 0.42 149.86
163 0.40 151.05
164 0.41 150.55
165 0.43 148.64
166 0.41 149.29
167 0.41 147.50
168 0.42 149.83
169 0.43 149.97
170 0.44 149.64
171 0.41 149.51
172 0.43 150.62
173 0.43 150.39
174 0.41 151.01
175 0.41 150.49
176 0.42 151.92
177 0.42 153.24
178 0.43 153.82
179 0.46 156.19
180 0.42 155.60
181 0.45 154.21
182 0.44 155.24
183 0.42 154.73
184 0.41 154.05
185 0.43 153.79
186 0.44 150.68
187 0.41 151.32
188 0.42 152.76
189 0.41 152.75
190 0.41 153.15
191 0.40 152.06
192 0.40 152.82
193 0.42 152.74
194 0.45 154.33
195 0.42 154.15
196 0.43 153.97
197 0.42 153.76
198 0.42 155.02
199 0.43 156.80
200 0.43 156.34
