1 0.66 131.44
2 0.61 132.64
3 0.58 131.72
4 0.55 132.72
5 0.58 131.96
6 0.59 130.09
7 0.59 129.67
8 0.55 130.33
9 0.53 128.23
10 0.55 127.88
11 0.56 128.85
12 0.56 128.62
13 0.58 127.15
14 0.57 128.86
15 0.53 126.88
16 0.57 126.65
17 0.56 127.01
18 0.59 125.85
19 0.57 123.93
20 0.58 121.88
21 0.51 123.58
22 0.55 122.77
23 0.49 123.36
24 0.50 121.85
25 0.51 120.78
26 0.50 121.57
27 0.51 120.41
28 0.48 122.30
29 0.50 121.71
30 0.49 121.45
31 0.49 121.33
32 0.54 122.32
33 0.52 123.29
34 0.52 123.78
35 0.51 124.22
36 0.50 123.61
37 0.51 124.41
38 0.54 123.34
39 0.52 124.15
40 0.49 126.49
41 0.49 125.12
42 0.51 124.14
43 0.50 125.74
44 0.51 126.38
45 0.54 125.82
46 0.50 127.86
47 0.50 127.47
48 0.50 126.38
49 0.51 126.48
50 0.55 125.97
51 0.51 124.47
52 0.51 122.54
53 0.53 122.58
54 0.54 123.00
55 0.53 122.54
56 0.58 122.21
57 0.55 121.89
58 0.53 122.36
59 0.54 121.42
60 0.55 120.19
61 0.56 118.81
62 0.55 117.98
63 0.56 117.61
64 0.56 118.40
65 0.57 118.16
66 0.55 120.06
67 0.57 118.41
68 0.55 118.69
69 0.56 121.33
70 0.56 122.30
71 0.55 122.42
72 0.56 123.69
73 0.55 122.75
74 0.55 121.37
75 0.56 121.66
76 0.51 121.45
77 0.54 121.66
78 0.50 120.36
79 0.50 118.99
80 0.52 121.55
81 0.50 122.44
82 0.46 123.63
83 0.49 122.80
84 0.47 123.67
85 0.49 124.11
86 0.48 123.44
87 0.48 123.68
88 0.51 123.64
89 0.51 124.44
90 0.50 125.27
91 0.50 125.86
92 0.49 124.81
93 0.49 123.57
94 0.50 124.37
95 0.50 122.88
96 0.51 122.52
97 0.52 121.67
98 0.50 122.22
99 0.53 123.02
100 0.48 122.50
101 0.50 123.30
102 0.50 124.82
103 0.49 124.71
104 0.50 123.68
105 0.50 124.05
106 0.52 125.34
107 0.47 127.62
108 0.51 127.33
109 0.50 127.46
110 0.49 128.93
111 0.50 130.24
112 0.52 126.99
113 0.50 126.48
114 0.50 125.04
115 0.47 127.49
116 0.49 126.57
117 0.48 124.37
118 0.50 124.97
119 0.52 123.28
120 0.49 123.65
121 0.49 124.71
122 0.51 126.18
123 0.50 125.49
124 0.51 127.25
125 0.50 126.11
126 0.47 126.14
127 0.51 126.06
128 0.49 127.39
129 0.51 125.77
130 0.49 127.15
131 0.50 125.43
132 0.50 123.04
133 0.47 122.53
134 0.51 121.69
135 0.48 119.49
136 0.51 121.97
137 0.50 122.17
138 0.49 122.33
139 0.50 121.14
140 0.51 121.59
141 0.48 122.73
142 0.51 121.74
143 0.48 121.82
144 0.49 123.61
145 0.51 123.99
146 0.48 122.13
147 0.48 122.84
148 0.49 123.29
149 0.49 123.95
150 0.49 124.40
151 0.46 126.46
152 0.46 128.05
153 0.48 129.88
154 0.48 129.17
155 0.48 128.68
156 0.47 130.00
157 0.46 127.48
158 0.47 128.85
159 0.48 130.12
160 0.47 130.03
161 0.48 130.88
162 0.45 134.48
163 0.48 133.77
164 0.46 134.53
165 0.47 134.82
166 0.46 133.53
167 0.45 134.21
168 0.47 132.26
169 0.49 129.93
170 0.49 130.67
171 0.47 132.89
172 0.46 132.15
173 0.47 132.41
174 0.45 134.09
175 0.46 133.84
176 0.43 134.16
177 0.46 134.11
178 0.45 136.73
179 0.47 135.28
180 0.47 136.08
181 0.47 134.41
182 0.47 134.24
183 0.48 133.29
184 0.49 134.31
185 0.48 133.91
186 0.48 132.87
187 0.46 132.10
188 0.45 133.40
189 0.44 134.68
190 0.40 134.68
191 0.41 136.18
192 0.40 137.45
193 0.42 137.33
194 0.42 136.69
195 0.43 135.16
196 0.45 133.93
197 0.44 132.38
198 0.43 133.24
199 0.46 133.61
200 0.47 135.42
