1 0.37 139.18
2 0.32 138.31
3 0.35 138.18
4 0.36 140.29
5 0.42 141.25
6 0.45 141.68
7 0.46 140.13
8 0.44 139.94
9 0.42 136.56
10 0.40 137.82
11 0.39 135.47
12 0.40 137.73
13 0.45 137.48
14 0.44 136.41
15 0.44 134.93
16 0.46 135.82
17 0.46 136.71
18 0.52 134.42
19 0.49 134.24
20 0.46 135.55
21 0.48 137.62
22 0.49 136.98
23 0.43 138.97
24 0.44 137.70
25 0.43 137.04
26 0.45 135.30
27 0.44 138.32
28 0.46 136.24
29 0.44 136.29
30 0.46 139.20
31 0.47 138.14
32 0.44 136.97
33 0.49 136.78
34 0.46 136.88
35 0.48 136.81
36 0.50 138.57
37 0.49 138.84
38 0.48 138.93
39 0.48 136.81
40 0.45 136.66
41 0.44 138.34
42 0.45 138.75
43 0.49 139.50
44 0.52 141.73
45 0.50 139.95
46 0.50 140.55
47 0.48 142.12
48 0.47 141.51
49 0.49 141.53
50 0.48 141.66
51 0.48 141.21
52 0.47 142.69
53 0.46 141.52
54 0.49 142.00
55 0.51 141.04
56 0.53 141.17
57 0.51 140.85
58 0.50 137.91
59 0.52 138.50
60 0.50 136.80
61 0.52 138.30
62 0.50 138.28
63 0.51 139.44
64 0.50 138.04
65 0.49 139.52
66 0.50 139.84
67 0.48 139.69
68 0.48 139.24
69 0.48 139.75
70 0.49 140.22
71 0.47 140.44
72 0.48 142.04
73 0.49 143.51
74 0.49 142.39
75 0.48 141.87
76 0.52 142.49
77 0.50 140.67
78 0.50 141.56
79 0.51 142.40
80 0.49 141.54
81 0.47 142.91
82 0.50 142.62
83 0.49 143.51
84 0.48 145.90
85 0.49 146.55
86 0.46 149.54
87 0.48 149.16
88 0.49 151.16
89 0.50 150.92
90 0.50 150.34
91 0.55 152.74
92 0.52 153.58
93 0.54 152.07
94 0.55 151.39
95 0.52 149.55
96 0.51 151.70
97 0.52 151.76
98 0.51 152.06
99 0.53 152.33
100 0.51 153.59
101 0.52 154.26
102 0.52 154.52
103 0.52 153.88
104 0.51 151.63
105 0.50 152.13
106 0.51 152.32
107 0.50 154.58
108 0.52 151.43
109 0.48 151.25
110 0.49 151.11
111 0.52 151.31
112 0.51 152.44
113 0.52 152.69
114 0.51 152.17
115 0.51 153.19
116 0.52 154.58
117 0.52 153.46
118 0.54 153.49
119 0.52 153.83
120 0.50 154.77
121 0.48 156.34
122 0.51 154.87
123 0.49 154.13
124 0.50 155.02
125 0.52 155.60
126 0.51 156.26
127 0.52 155.13
128 0.52 156.39
129 0.51 155.65
130 0.50 157.03
131 0.51 157.78
132 0.49 160.56
133 0.47 160.73
134 0.46 161.01
135 0.47 159.84
136 0.46 159.49
137 0.44 162.89
138 0.49 162.38
139 0.51 161.58
140 0.45 162.08
141 0.47 162.74
142 0.48 162.19
143 0.46 162.66
144 0.47 161.48
145 0.48 160.60
146 0.45 160.88
147 0.47 159.51
148 0.47 161.99
149 0.45 161.76
150 0.47 158.95
151 0.45 158.97
152 0.44 160.34
153 0.45 159.76
154 0.45 161.28
155 0.47 162.71
156 0.46 164.49
157 0.46 166.05
158 0.47 164.99
159 0.45 165.51
160 0.44 166.97
161 0.44 166.93
162 0.43 167.21
163 0.46 165.76
164 0.45 164.49
165 0.45 165.64
166 0.47 164.71
167 0.42 162.32
168 0.43 162.32
169 0.45 163.14
170 0.44 163.87
171 0.46 165.11
172 0.47 163.94
173 0.45 164.21
174 0.46 164.51
175 0.48 164.08
176 0.48 165.41
177 0.48 164.03
178 0.45 163.21
179 0.46 162.51
180 0.46 161.69
181 0.49 164.41
182 0.48 166.38
183 0.48 167.27
184 0.47 168.53
185 0.46 169.57
186 0.47 169.19
187 0.46 172.18
188 0.47 172.24
189 0.47 173.28
190 0.45 172.44
191 0.46 172.79
192 0.48 172.87
193 0.47 169.66
194 0.49 168.61
195 0.47 169.79
196 0.48 169.17
197 0.46 168.15
198 0.45 168.33
199 0.45 169.99
200 0.44 169.17
