1 0.52 132.83
2 0.51 131.20
3 0.46 132.86
4 0.48 132.84
5 0.52 133.78
6 0.49 136.33
7 0.49 137.64
8 0.51 134.35
9 0.49 136.39
10 0.50 135.16
11 0.51 134.85
12 0.50 137.19
13 0.49 137.94
14 0.53 135.47
15 0.53 135.29
16 0.48 136.51
17 0.51 136.83
18 0.48 139.08
19 0.45 136.99
20 0.41 139.22
21 0.44 140.99
22 0.42 141.28
23 0.42 140.37
24 0.41 138.42
25 0.39 139.12
26 0.41 137.63
27 0.41 136.69
28 0.39 137.54
29 0.42 136.47
30 0.42 137.59
31 0.40 136.51
32 0.39 137.80
33 0.41 140.34
34 0.43 139.61
35 0.41 137.57
36 0.38 140.61
37 0.39 141.84
38 0.38 140.02
39 0.41 139.70
40 0.42 139.46
41 0.41 140.55
42 0.41 141.37
43 0.41 143.10
44 0.41 142.57
45 0.40 143.45
46 0.39 142.19
47 0.41 142.57
48 0.39 145.14
49 0.38 144.80
50 0.39 143.35
51 0.39 139.72
52 0.36 140.44
53 0.36 139.60
54 0.34 139.99
55 0.35 140.82
56 0.38 137.57
57 0.35 139.63
58 0.38 140.23
59 0.37 138.65
60 0.37 140.35
61 0.36 139.74
62 0.38 138.31
63 0.36 140.47
64 0.34 141.37
65 0.36 142.12
66 0.35 142.14
67 0.34 143.79
68 0.37 144.23
69 0.35 145.71
70 0.35 146.56
71 0.37 145.32
72 0.38 143.27
73 0.36 142.98
74 0.37 139.85
75 0.37 143.02
76 0.33 142.99
77 0.35 144.25
78 0.35 142.87
79 0.32 143.71
80 0.32 146.07
81 0.33 145.88
82 0.34 146.34
83 0.34 145.51
84 0.34 144.53
85 0.34 143.52
86 0.34 141.98
87 0.34 141.27
88 0.36 139.35
89 0.36 137.59
90 0.36 137.68
91 0.35 138.98
92 0.36 137.19
93 0.35 134.54
94 0.35 132.42
95 0.33 133.07
96 0.35 133.84
97 0.34 133.50
98 0.34 135.69
99 0.32 137.93
100 0.33 136.93
101 0.34 135.57
102 0.34 137.00
103 0.32 136.89
104 0.32 137.21
105 0.33 137.41
106 0.32 138.19
107 0.32 137.80
108 0.31 138.71
109 0.33 137.24
110 0.32 136.17
111 0.32 138.22
112 0.34 139.71
113 0.33 138.70
114 0.32 135.65
115 0.32 135.32
116 0.32 134.88
117 0.30 133.30
118 0.33 131.09
119 0.35 134.40
120 0.35 134.74
121 0.33 133.87
122 0.32 137.72
123 0.32 137.30
124 0.32 136.67
125 0.33 139.37
126 0.34 137.91
127 0.33 136.66
128 0.33 133.62
129 0.34 133.88
130 0.34 132.70
131 0.36 133.86
132 0.34 131.88
133 0.33 131.56
134 0.33 132.86
135 0.33 130.49
136 0.30 131.23
137 0.32 131.46
138 0.32 130.97
139 0.32 129.34
140 0.33 127.97
141 0.31 130.54
142 0.32 130.62
143 0.31 132.52
144 0.32 132.04
145 0.30 129.75
146 0.30 131.36
147 0.32 128.43
148 0.30 129.66
149 0.32 131.57
150 0.32 131.94
151 0.33 133.01
152 0.34 133.57
153 0.33 131.00
154 0.34 131.73
155 0.32 134.15
156 0.31 135.02
157 0.32 134.13
158 0.31 132.30
159 0.31 132.35
160 0.31 132.80
161 0.32 133.26
162 0.30 131.65
163 0.30 132.33
164 0.30 128.47
165 0.30 129.59
166 0.30 129.96
167 0.31 129.22
168 0.29 130.03
169 0.28 131.08
170 0.30 130.51
171 0.30 131.77
172 0.32 130.61
173 0.32 130.55
174 0.31 128.94
175 0.31 130.31
176 0.29 130.01
177 0.32 130.98
178 0.31 129.57
179 0.33 131.15
180 0.33 130.35
181 0.33 131.84
182 0.32 129.98
183 0.33 130.47
184 0.33 129.15
185 0.32 128.76
186 0.33 127.33
187 0.35 126.34
188 0.35 127.78
189 0.36 126.08
190 0.34 125.11
191 0.31 126.36
192 0.34 128.70
193 0.32 126.68
194 0.34 127.57
195 0.35 129.35
196 0.37 129.40
197 0.35 130.71
198 0.34 132.06
199 0.34 129.53
200 0.34 129.79
